1_Lr,1_Wd,1_batchSize,1_decoder,1_featType,1_hiddenDim,1_numLayers,1_numOfEpoch,1_numOfHeads,2_valLossNeg,2_valMRRRandom,2_valRocAucRandom,3_testMRR2hop,3_testMRRRandom,3_testRocAuc2hop,3_testRocAucRandom
0.001,0.0001,8192,dot,3,128,4,50,2,-0.38084688782691956,0.9829802643490856,0.910111193691165,0.9074362086842171,0.9926093113825457,0.6777658574556121,0.9138144748613934
0.0001,0.0005,8192,dot,3,64,2,50,2,-0.47158530354499817,0.9641951837769329,0.867108714765899,0.8463299446172521,0.9738183749336164,0.6220704140866901,0.874309161370771
0.0001,0.0005,8192,dot,3,128,2,50,2,-0.41863743629720473,0.9759526547244413,0.8901209554488231,0.8708755640712624,0.9852540272614623,0.6411314197565103,0.8927718505397301
0.0001,0.0005,8192,dot,3,64,3,50,2,-0.4355059266090393,0.9735528942115768,0.8882982377184154,0.8790184103381129,0.9865639936271906,0.6554257949361927,0.8932317375624705
0.0001,0.0005,8192,dot,3,128,3,50,2,-0.44340232014656067,0.9715307971014493,0.8913730696435831,0.8647914928053005,0.9859886705611614,0.6375904005970466,0.8873917788851202
0.0001,0.0005,8192,dot,3,64,4,50,2,-0.4756088538302316,0.9694108626181979,0.8801907199289358,0.8679732858603013,0.9831828642237564,0.6428517520580943,0.8856858889936898
0.0001,0.0005,8192,dot,3,128,4,50,2,-0.4508167766034603,0.9737000547345374,0.8864400817801447,0.8923861366107781,0.9892016286068331,0.6518800535901782,0.892106543726603
0.0005,0.0005,8192,dot,3,64,2,50,2,-0.3860875368118286,0.979867897213174,0.9037928681042313,0.89959307819106,0.9922995220392989,0.6658754061069643,0.9092173064913192
0.0005,0.0005,8192,dot,3,128,2,50,2,-0.3888539969921112,0.9794969928922909,0.9021448747825624,0.8954844191036436,0.9916799433528058,0.6603679857486151,0.9112772702820675
0.0005,0.0005,8192,dot,3,64,3,50,2,-0.39405006170272827,0.9761126248864668,0.9038249490124327,0.8994518625293985,0.9923880332802266,0.6711558608446243,0.9085114658386638
0.0005,0.0005,8192,dot,3,128,3,50,2,-0.3923889398574829,0.9807692307692307,0.9028198312125764,0.8970260223048327,0.9899982297751815,0.6666209864949666,0.9109772772871596
0.0005,0.0005,8192,dot,3,64,4,50,2,-0.4352149963378906,0.9792464878671776,0.8939179308977421,0.8884912205278642,0.9896884404319349,0.6607336592154672,0.8965322920494556
0.0005,0.0005,8192,dot,3,128,4,50,2,-0.3946356177330017,0.9825517993456925,0.904762603718901,0.9048510482259818,0.9934501681713578,0.6794846916408154,0.911199489791516
0.001,0.0005,8192,dot,3,64,2,50,2,-0.3867610692977905,0.9774011299435028,0.9023585371748134,0.8980900538654123,0.9903257213666136,0.6666433307452346,0.912482775096268
0.001,0.0005,8192,dot,3,128,2,50,2,-0.3783535361289978,0.9771739130434782,0.9078833386992865,0.8987178514528488,0.9905292972207471,0.6642548969808213,0.9117556662620543
0.001,0.0005,8192,dot,3,64,3,50,2,-0.38813260197639465,0.9794621909402634,0.9035866899767797,0.9022370162439202,0.9927863338644008,0.6774010111806157,0.9118718212617419
0.001,0.0005,8192,dot,3,128,3,50,2,-0.37475112080574036,0.9813805631244323,0.9098048532090801,0.9027021217408897,0.9930076119667197,0.6703773711681125,0.9115855841077471
0.001,0.0005,8192,dot,3,64,4,50,2,-0.3944263756275177,0.9781272595806219,0.9060082014227125,0.903404521659965,0.9917241989732696,0.6754922019559195,0.9104069882042642
0.001,0.0005,8192,dot,3,128,4,50,2,-0.4041611850261688,0.9811080835603996,0.9006768768237802,0.9068832241694695,0.9949548592671269,0.6804001757974028,0.9132482282291324
0.0001,0.001,8192,dot,3,64,2,50,2,-0.43903056482474,0.9726568817726022,0.8825725199312329,0.8697632635258762,0.9839909718534254,0.6372299574283338,0.8869048396676467
0.0001,0.001,8192,dot,3,128,2,50,2,-0.43600259886847603,0.9735743360335308,0.8836915008332835,0.8744858647872455,0.9866790582403965,0.6402215504343809,0.889131051182837
0.0001,0.001,8192,dot,3,64,3,50,2,-0.4607693552970886,0.969495661605206,0.8789699428224177,0.8641407244434328,0.9815011506461321,0.634385306927409,0.8850989080782662
0.0001,0.001,8192,dot,3,128,3,50,2,-0.43233540654182434,0.9737822609960015,0.8896599319822305,0.8876459381770057,0.9918569658346609,0.6575561362100317,0.8964314278710468
0.0001,0.001,8192,dot,3,64,4,50,2,-0.463316361937258,0.972458774491907,0.8845648476126285,0.8799711665716712,0.9872012745618695,0.6485100887152764,0.8895723747615635
0.0001,0.001,8192,dot,3,128,4,50,2,-0.45356351137161255,0.9774738172625496,0.888337498999041,0.8880570615435194,0.9885112409275978,0.6506953206424225,0.8919967185428553
0.0005,0.001,8192,dot,3,64,2,50,2,-0.38600239157676697,0.9811099060014462,0.9045756925105279,0.9001574235642212,0.9913701540095592,0.6621900822493119,0.9091615638304006
0.0005,0.001,8192,dot,3,128,2,50,2,-0.3902369737625122,0.9764364690955228,0.903198729080611,0.8948907615662794,0.9905292972207471,0.6581378937685347,0.9070043711896252
0.0005,0.001,8192,dot,3,64,3,50,2,-0.3848276436328888,0.9829141607435757,0.9065969817492426,0.8996832562021091,0.9939812356169234,0.676872544917949,0.9131846970174187
