1_Lr,1_Wd,1_batchSize,1_decoder,1_featType,1_hiddenDim,1_numLayers,1_numOfEpoch,1_numOfHeads,2_valLossNeg,2_valMRRRandom,2_valRocAucRandom,3_testMRR2hop,3_testMRRRandom,3_testRocAuc2hop,3_testRocAucRandom
0.0001,0.0001,8192,dot,2,128,4,50,2,-0.5098519523938496,0.9651553836123085,0.8807475815187115,0.8396851739456626,0.9729491830527413,0.6320559332229048,0.8818982920341087
0.0005,0.0001,8192,dot,2,64,2,50,2,-0.5042137503623962,0.9652777777777778,0.8752261072554155,0.8275845282350859,0.9774207824393698,0.6158390943985275,0.8804459682753826
0.0005,0.0001,8192,dot,2,128,2,50,2,-0.5042493343353271,0.9647665580890338,0.8768751269155903,0.8307500695445464,0.9752440381357003,0.617568405867706,0.8789211530189012
0.0005,0.0001,8192,dot,2,64,3,50,2,-0.5010392069816589,0.9647390434624477,0.8806050961288149,0.8411006162068297,0.9757656222340237,0.625507261019619,0.8819858959674207
0.0005,0.0001,8192,dot,2,128,3,50,2,-0.5076321363449097,0.9686945500633715,0.8777738428711377,0.8520154949788513,0.9799433528058064,0.6230409359928752,0.8857089527210481
0.0005,0.0001,8192,dot,2,64,4,50,2,-0.5014641880989075,0.9631593257205002,0.8790560168620085,0.8427384632243899,0.9783058948486458,0.6213026520096019,0.8827062908809544
0.0005,0.0001,8192,dot,2,128,4,50,2,-0.5023689866065979,0.9682311448724905,0.8760097094461529,0.8335177509102097,0.9738183749336166,0.6209410699055982,0.880532407666421
0.001,0.0001,8192,dot,2,64,2,50,2,-0.5072013139724731,0.9590603416939294,0.8740273515138596,0.8294917023143258,0.9721417191411881,0.6176201736919333,0.8778261595980399
0.001,0.0001,8192,dot,2,128,2,50,2,-0.5044633746147156,0.9620106110501281,0.8740965638287078,0.8381120649575242,0.9729553903345726,0.6270913132831369,0.8797872559795894
0.001,0.0001,8192,dot,2,64,3,50,2,-0.5050127506256104,0.9667301069421786,0.8775176770105697,0.8438918489900965,0.9758895379713223,0.6230133825918076,0.8787549406838846
0.001,0.0001,8192,dot,2,128,3,50,2,-0.5051305890083313,0.9571155943293347,0.8776539153974847,0.8320903501997501,0.9731501150646131,0.6155301202579576,0.8749174595597914
0.001,0.0001,8192,dot,2,64,4,50,2,-0.5011091232299805,0.9631023822513185,0.8806004675218272,0.8331541710192799,0.9763725564575272,0.6161423832135077,0.8787319562590499
0.001,0.0001,8192,dot,2,128,4,50,2,-0.5039726495742798,0.9661261261261261,0.8765909635911616,0.8296344064267589,0.9741812710214196,0.6179007212045545,0.8763579113171438
0.0001,0.0005,8192,dot,2,64,2,50,2,-0.6280289888381958,0.9227663163357986,0.7849441631501988,0.7749540584511375,0.9208389179711538,0.5667040837431887,0.7950941388784462
0.0001,0.0005,8192,dot,2,128,2,50,2,-0.5306557416915894,0.9443022146595509,0.864532642439737,0.7939763753093546,0.960606616196101,0.6024546870847003,0.8692776885045154
0.0001,0.0005,8192,dot,2,64,3,50,2,-0.5206536650657654,0.9521342014830891,0.8705296324843109,0.8057243591364676,0.9661507725766887,0.6194232088150835,0.8760385548398378
0.0001,0.0005,8192,dot,2,128,3,50,2,-0.5181834697723389,0.9669831795984807,0.8920316517505049,0.8387843289064745,0.9758069274797899,0.6326754754667858,0.8952036838239789
0.0001,0.0005,8192,dot,2,64,4,50,2,-0.5081552267074585,0.9594680464778503,0.863712118197285,0.8152429192923085,0.9648344839794654,0.6084142361254801,0.8647100774976917
0.0001,0.0005,8192,dot,2,128,4,50,2,-0.5131871104240417,0.966026695922472,0.8955853667807678,0.845248000067437,0.9764960698710035,0.6352547272870875,0.8985104631095031
0.0005,0.0005,8192,dot,2,64,2,50,2,-0.50543612241745,0.9648471615720523,0.8758100826886768,0.8309357324094446,0.9728359001593202,0.6142535819615599,0.8767676892151524
0.0005,0.0005,8192,dot,2,128,2,50,2,-0.5040743350982666,0.9702607278652906,0.8786909793803743,0.8490209162407782,0.976933970614268,0.6206529007191474,0.8778688067329354
0.0005,0.0005,8192,dot,2,64,3,50,2,-0.50345379114151,0.9647390434624477,0.88140030503668,0.8401038301994225,0.9731595984118554,0.6250701426325335,0.8818825789853351
0.0005,0.0005,8192,dot,2,128,3,50,2,-0.503534197807312,0.9650382096069868,0.8764715225768542,0.840052600966037,0.9707381837493362,0.6220815775802568,0.8814987634028422
0.0005,0.0005,8192,dot,2,64,4,50,2,-0.5025784373283386,0.9637089457448739,0.8776612962995257,0.8463324735098501,0.975570897503983,0.6199055120178187,0.8811898094025958
0.0005,0.0005,8192,dot,2,128,4,50,2,-0.522602915763855,0.964025054466231,0.8875926245961059,0.8421756063020003,0.9766610609547414,0.6285808283069968,0.8904441873241241
0.001,0.0005,8192,dot,2,64,2,50,2,-0.5049957036972046,0.9646093891607757,0.8821899104367471,0.8559702939416162,0.9783324482209241,0.6228315125939068,0.8826609722760133
0.001,0.0005,8192,dot,2,128,2,50,2,-0.5056519508361816,0.963885849744712,0.874869411601518,0.8357937026683707,0.9696494954859267,0.6174095289262074,0.876384848999752
0.001,0.0005,8192,dot,2,64,3,50,2,-0.5118893980979919,0.9562381730046401,0.8715037480291815,0.8359029181121586,0.9762878385554966,0.6153116078187371,0.8773969649896356
0.001,0.0005,8192,dot,2,128,3,50,2,-0.5073754787445068,0.9608664129055646,0.8763690984358633,0.834048766775798,0.9735705434590192,0.6208251062389833,0.8783919314941054
0.001,0.0005,8192,dot,2,64,4,50,2,-0.5152972340583801,0.9703240992214377,0.8928745265708602,0.8419157625875628,0.9680133019750651,0.6313363194662017,0.8934678238724917
0.001,0.0005,8192,dot,2,128,4,50,2,-0.5079724192619324,0.9612289287656335,0.8789008006759379,0.8357475503784586,0.9727473889183925,0.618053275523086,0.8766706617683597
0.0001,0.001,8192,dot,2,64,2,50,2,-0.613601565361023,0.928668583864449,0.8060830833573013,0.7865347197795419,0.9324155560613342,0.568603149367121,0.812029313987582
0.0001,0.001,8192,dot,2,128,2,50,2,-0.5227673053741455,0.9501357957631721,0.8438108738129778,0.7736715075801641,0.9606744556558683,0.6003838216245899,0.862596646902574
0.0001,0.001,8192,dot,2,64,3,50,2,-0.6038249731063843,0.9439542483660132,0.8191220709926799,0.8049962679675904,0.9560282477303189,0.5801372263239701,0.8257550508715943
0.0001,0.001,8192,dot,2,128,3,50,2,-0.5198630690574646,0.9681826434277414,0.8925804632941657,0.8439022268815152,0.9730407404597526,0.6335244116789258,0.8974064957359525
0.0001,0.001,8192,dot,2,64,4,50,2,-0.5193418496184878,0.9591252262379152,0.8859581262688847,0.8318315926122618,0.9697327382006086,0.6241270935661223,0.8903111489790112
0.0001,0.001,8192,dot,2,128,4,50,2,-0.5158125162124634,0.9558818198296176,0.8777202100769448,0.8102754904268447,0.9673566520220795,0.6182317044028667,0.8822739040312839
0.0005,0.001,8192,dot,2,64,2,50,2,-0.5235701203346252,0.9586456635886295,0.8811822281123267,0.8230179804263713,0.9640252383481273,0.6229299311616117,0.8775227873445769
0.0005,0.001,8192,dot,2,128,2,50,2,-0.5199787616729736,0.9597938144329897,0.8848847564385862,0.8128149524989674,0.969526844194927,0.6215314360137796,0.8913938352236528
0.0005,0.001,8192,dot,2,64,3,50,2,-0.5222751498222351,0.9620274914089347,0.8871600310171215,0.8353956128252463,0.9685962117188883,0.6268526288713914,0.8913863833039779
0.0005,0.001,8192,dot,2,128,3,50,2,-0.5180850625038147,0.9638676844783716,0.8907391709083063,0.8440767013124952,0.9680398553473434,0.6340348667380541,0.8973063652407548
0.0005,0.001,8192,dot,2,64,4,50,2,-0.5215421319007874,0.9600142727390684,0.8824986853456744,0.8356803755635407,0.9705832890777129,0.6298675676772195,0.8911460948593294
0.0005,0.001,8192,dot,2,128,4,50,2,-0.5187495350837708,0.9652308251544893,0.8956920411262065,0.8567963988569405,0.9795633866929672,0.6371823231177748,0.9010499708786747
0.001,0.001,8192,dot,2,64,2,50,2,-0.5072115659713745,0.9627424324814211,0.8784056814260711,0.8396361958098548,0.9763497964241459,0.6188020999417573,0.8801253343261324
0.001,0.001,8192,dot,2,128,2,50,2,-0.5099571347236633,0.9633930193330739,0.8724786087587435,0.8401807506826093,0.9715052811707087,0.6170273159380227,0.8760172247987146
0.001,0.001,8192,dot,2,64,3,50,2,-0.5158129334449768,0.9635654697134567,0.8895021863512442,0.8471229631877534,0.9694686796651746,0.6326376087815193,0.8926792036132868
0.001,0.001,8192,dot,2,128,3,50,2,-0.5090315341949463,0.9637201735357918,0.8740549174104206,0.8549385057616603,0.979368029739777,0.6238702843018704,0.8778240534956453
0.001,0.001,8192,dot,2,64,4,50,2,-0.5188091993331909,0.9596014492753624,0.8905678737177231,0.8395697607991819,0.9680436486862402,0.6345757408785575,0.8964052080471099
0.001,0.001,8192,dot,2,128,4,50,2,-0.5098567605018616,0.9639931121986588,0.8704223247835092,0.7720359271341747,0.9653301469286599,0.6093501814120934,0.8731126448952053
0.0001,0.0001,8192,dot,3,64,2,50,2,-0.6268103122711182,0.9315670289855073,0.7896949728432034,0.7929498880773442,0.9294628632121993,0.5651809660282547,0.7935057751471164
0.0001,0.0001,8192,dot,3,128,2,50,2,-0.5217192769050598,0.950036172906493,0.8659872890455478,0.8399832671606436,0.9670561161267481,0.6209691771655608,0.8692713313552793
0.0001,0.0001,8192,dot,3,64,3,50,2,-0.5574682984087203,0.9460694670770717,0.8393712929943926,0.8313099923030884,0.9616221581569431,0.6021644628659607,0.8421848556339746
0.0001,0.0001,8192,dot,3,128,3,50,2,-0.5022697448730469,0.9674155251141552,0.8758993234804395,0.8357142857142857,0.9720658523632502,0.6210207737970387,0.8735003777706083
0.0001,0.0001,8192,dot,3,64,4,50,2,-0.5217331217394935,0.9569948761397563,0.8791355412076842,0.8372959499785044,0.9657325090676125,0.6290944112302858,0.8836255081903517
0.0001,0.0001,8192,dot,3,128,4,50,2,-0.5170291066169739,0.9614498276174923,0.8898915831598387,0.845732072258891,0.9675858867043148,0.6442168446593166,0.8953451796663444
0.0005,0.0001,8192,dot,3,64,2,50,2,-0.5040522217750549,0.9668222588321436,0.8757761444289276,0.8327154081535387,0.9743254178995018,0.6148192171911449,0.8779780003736836
0.0005,0.0001,8192,dot,3,128,2,50,2,-0.5047138333320618,0.9639071038251366,0.8784861498714172,0.8416951167083934,0.9732620185620717,0.6304491641131351,0.8791004407396172
0.0005,0.0001,8192,dot,3,64,3,50,2,-0.5001906156539917,0.9690347071583515,0.8836302433401667,0.8512867848502473,0.9758762612851832,0.628267769996551,0.8797025932527978
0.0005,0.0001,8192,dot,3,128,3,50,2,-0.5062258243560791,0.9608723249909321,0.876530496712929,0.836771330398521,0.9702956275446981,0.6177729740101296,0.8821392285655939
0.0005,0.0001,8192,dot,3,64,4,50,2,-0.5020166039466858,0.9679035752979415,0.8787617240709629,0.8475153306008325,0.9802354399008674,0.6206197526239454,0.8829404566672756
0.0005,0.0001,8192,dot,3,128,4,50,2,-0.500518798828125,0.9649194278471847,0.8825468882798118,0.8482854108186025,0.9796424145866525,0.6191061339487051,0.8842764794089693
0.001,0.0001,8192,dot,3,64,2,50,2,-0.5066702365875244,0.9629941965904969,0.8765671269634991,0.846826239789596,0.9709733707609438,0.6217429381818466,0.8831819751102488
0.001,0.0001,8192,dot,3,128,2,50,2,-0.5068313479423523,0.9625315998555435,0.8735912511544194,0.8223069592825302,0.9716100194724729,0.6194687446477989,0.8782127876328425
0.001,0.0001,8192,dot,3,64,3,50,2,-0.5059410333633423,0.9683505341300018,0.8764100060025478,0.8591710157429753,0.9833333333333333,0.6223866847787252,0.8807281270138796
0.001,0.0001,8192,dot,3,128,3,50,2,-0.5043478012084961,0.9665213442325159,0.8745922169996307,0.8337651417444302,0.9787705788635157,0.6198883093044074,0.8819005369608757
0.001,0.0001,8192,dot,3,64,4,50,2,-0.5025734305381775,0.9631318681318681,0.8817042880360996,0.859416931389847,0.9804567180031865,0.6229418211454172,0.8872714922419374
0.001,0.0001,8192,dot,3,128,4,50,2,-0.5018134117126465,0.9633713561470215,0.8750235547230427,0.8248556099591681,0.9758762612851832,0.6136467425073947,0.8810951872858603
0.0001,0.0005,8192,dot,3,64,2,50,2,-0.6254164576530457,0.932258064516129,0.7963763861886662,0.8081457737989868,0.9392787598310699,0.5743442061090037,0.8011533177835266
0.0001,0.0005,8192,dot,3,128,2,50,2,-0.5236238241195679,0.9525096934448078,0.8771610994023509,0.8190698455966645,0.9639589602879566,0.6162356249987899,0.8753095003065199
0.0001,0.0005,8192,dot,3,64,3,50,2,-0.607556164264679,0.9179084508871743,0.7927959693341643,0.8103789967040099,0.9266981513795108,0.5836372059779277,0.7931120649114337
0.0001,0.0005,8192,dot,3,128,3,50,2,-0.517601168817944,0.962749917102778,0.8919909683009783,0.8378344298352264,0.9703082557968379,0.6347481715384378,0.8965329725046692
0.0001,0.0005,8192,dot,3,64,4,50,2,-0.521917031870948,0.9532683279162152,0.8736182789010914,0.8103870048639035,0.9620053045438068,0.6153948650386711,0.87951591331408
0.0001,0.0005,8192,dot,3,128,4,50,2,-0.5179197192192078,0.9478450627386799,0.8593587187073727,0.7260480152407928,0.9502573148218396,0.5747138946931942,0.8638285154001646
0.0005,0.0005,8192,dot,3,64,2,50,2,-0.5055191516876221,0.964172583287821,0.8742106153690541,0.8400804187846143,0.9772703133297928,0.6181852003960313,0.878571626337074
0.0005,0.0005,8192,dot,3,128,2,50,2,-0.5048605799674988,0.9595341671198115,0.8762368695888918,0.8203188090601792,0.9703065860792892,0.6085424192140482,0.8761803786817566
0.0005,0.0005,8192,dot,3,64,3,50,2,-0.5202609300613403,0.9596504834289851,0.8906505954534712,0.8418717368664261,0.975163745795716,0.63574834647441,0.8929197279874386
0.0005,0.0005,8192,dot,3,128,3,50,2,-0.52524334192276,0.9722274179720989,0.8905804405221207,0.8645075921894828,0.978797132235794,0.6303170622930623,0.8946536429591188
0.0005,0.0005,8192,dot,3,64,4,50,2,-0.5046921372413635,0.9744432373709941,0.881231791702003,0.8480615714019857,0.9795096477252612,0.6205935083439016,0.8835262279045224
0.0005,0.0005,8192,dot,3,128,4,50,2,-0.5185911059379578,0.9656064592684311,0.8951779252450708,0.8629521125007051,0.9778380497180285,0.6418154448423882,0.9006343839359467
0.001,0.0005,8192,dot,3,64,2,50,2,-0.505397617816925,0.9655313351498638,0.8790367979689886,0.8633542064237761,0.9812975747919985,0.6279606876077904,0.8855886344287855
0.001,0.0005,8192,dot,3,128,2,50,2,-0.5114778280258179,0.9579568136454365,0.8739905963374845,0.8266332431361642,0.9699023847457199,0.6188345416870443,0.8788471732951028
0.001,0.0005,8192,dot,3,64,3,50,2,-0.5179535746574402,0.9578356858487153,0.8896552036822986,0.8353696916761176,0.972973092582758,0.628561457631626,0.8930620769163613
0.001,0.0005,8192,dot,3,128,3,50,2,-0.5045210719108582,0.9603917301414582,0.8797961024565049,0.8345614997500286,0.9730837316339175,0.6169124456032522,0.878484057649328
0.001,0.0005,8192,dot,3,64,4,50,2,-0.5030859112739563,0.9697716894977169,0.8855770675464852,0.869381873510923,0.981651619755709,0.6256194742702894,0.8814402126053974
0.001,0.0005,8192,dot,3,128,4,50,2,-0.5074665546417236,0.9516684802321363,0.8653549473630007,0.7921657014726585,0.9574349442379182,0.5992529295157818,0.8685505580913837
0.0001,0.001,8192,dot,3,64,2,50,2,-0.6270496249198914,0.9309562545191614,0.794819640102385,0.8047937266604288,0.9423709632551905,0.5719017516813264,0.7998878221387551
0.0001,0.001,8192,dot,3,128,2,50,2,-0.5337145659658644,0.9511762399809993,0.8725093531021858,0.8225604616071955,0.9613588372151836,0.6153341275775381,0.8708674189006502
0.0001,0.001,8192,dot,3,64,3,50,2,-0.5430499023861355,0.9483145314194796,0.8615429488892075,0.8291154010325545,0.958633133550818,0.6099743015514933,0.8616780479011066
0.0001,0.001,8192,dot,3,128,3,50,2,-0.5233387351036072,0.953242506811989,0.8652292339694966,0.7914169061009211,0.9562636454829763,0.6139600640806397,0.8742307723547327
0.0001,0.001,8192,dot,3,64,4,50,2,-0.5194951295852661,0.957421451787649,0.8731829090176699,0.7997646214056199,0.9641795007966013,0.6095891564199342,0.8795418130507333
0.0001,0.001,8192,dot,3,128,4,50,2,-0.5243555307388306,0.954350992171855,0.8809957947186124,0.8296830876092692,0.966536639438923,0.6266458913284136,0.8868155541611866
0.0005,0.001,8192,dot,3,64,2,50,2,-0.5057893991470337,0.9705023576351106,0.8777989881005703,0.8465718429207543,0.9775269959284829,0.6254452230690292,0.8868881700973689
0.0005,0.001,8192,dot,3,128,2,50,2,-0.5250224471092224,0.9576525054466231,0.8881612367234545,0.855920999694234,0.9741901221455125,0.6376791000200945,0.8926273753680893
0.0005,0.001,8192,dot,3,64,3,50,2,-0.5035107731819153,0.9643233424159855,0.8819998366755036,0.8389539754515857,0.9721594213893736,0.6249685490866969,0.8837587580088607
0.0005,0.001,8192,dot,3,128,3,50,2,-0.5163751840591431,0.9648017381857686,0.8857889176516589,0.83781179138322,0.9760798371393167,0.6382069074064656,0.8967517597154453
