1_Lr,1_Wd,1_batchSize,1_decoder,1_featType,1_hiddenDim,1_numLayers,1_numOfEpoch,1_numOfHeads,2_valLossNeg,2_valMRRRandom,2_valRocAucRandom,3_testMRR2hop,3_testMRRRandom,3_testRocAuc2hop,3_testRocAucRandom
0.0001,0.0005,8192,dot,1,128,4,50,2,-0.41275569796562195,0.9797638363079143,0.8937985724729415,0.8402226557298252,0.985590369976987,0.6147078886761115,0.9028159952803051
0.0005,0.0005,8192,dot,1,64,2,50,2,-0.4563673734664917,0.9696695874406719,0.8795193252155745,0.853067125239191,0.9785979819437067,0.6288620418888862,0.8841167968545327
0.0005,0.0005,8192,dot,1,128,2,50,2,-0.4522267282009125,0.968818082788671,0.8688177276239872,0.835953917446217,0.9784386617100372,0.6087621832305112,0.8855639251291072
0.0005,0.0005,8192,dot,1,64,3,50,2,-0.4299299716949463,0.9709011943539632,0.8814823384046319,0.8411402031024973,0.9810320410692158,0.6115681129525963,0.8910885410078953
0.0005,0.0005,8192,dot,1,128,3,50,2,-0.41644710302352905,0.971238173216885,0.8939824740461044,0.8553066379540091,0.9842892547353513,0.6208161308476994,0.9018393233824964
0.0005,0.0005,8192,dot,1,64,4,50,2,-0.4523121416568756,0.9723791417707768,0.8864912407394279,0.8647448866115887,0.9791341071744684,0.6394666875151622,0.8916287936755609
0.0005,0.0005,8192,dot,1,128,4,50,2,-0.4305797219276428,0.972000466853408,0.8847063416265755,0.8473143160609969,0.980872720835546,0.6370210638637314,0.8912731414582173
0.001,0.0005,8192,dot,1,64,2,50,2,-0.41519516706466675,0.9661159263271938,0.9035695044265492,0.8411587350514594,0.9819753180082442,0.6149291027958627,0.9085394450637131
0.001,0.0005,8192,dot,1,128,2,50,2,-0.44746771454811096,0.9580256967064785,0.8661254069199427,0.8086043330599889,0.9719065321295804,0.6019367096147652,0.8874014289772396
0.001,0.0005,8192,dot,1,64,3,50,2,-0.4125666320323944,0.9718948899799964,0.9057382993418933,0.8561089158672802,0.9816339175075234,0.6188193156025196,0.9108125510202946
0.001,0.0005,8192,dot,1,128,3,50,2,-0.4100629389286041,0.9638097845929172,0.9037659352323966,0.8568783447036235,0.9767392458842272,0.618373403087061,0.9078629459851284
0.001,0.0005,8192,dot,1,64,4,50,2,-0.4622355103492737,0.9685044359949303,0.8755399742971216,0.8655910119266466,0.9849707912904939,0.6406777237253376,0.8889207085219627
0.001,0.0005,8192,dot,1,128,4,50,2,-0.5297316312789917,0.9626091703056768,0.8760871016329992,0.8169802685070874,0.975385023898035,0.6052329468795603,0.8771511250086887
0.0001,0.001,8192,dot,1,64,2,50,2,-0.48836514353752136,0.9555949137148045,0.8644627649367317,0.7623300049216141,0.9624320360114306,0.585796524861421,0.8605913079847932
0.0001,0.001,8192,dot,1,128,2,50,2,-0.45616787672042847,0.9566902687000728,0.8671261223081641,0.8064954606377867,0.9715347849176846,0.5841787375561321,0.877192427057697
0.0001,0.001,8192,dot,1,64,3,50,2,-0.43771639466285706,0.963016304347826,0.8786558809353178,0.8256737391362989,0.9737210125685962,0.621775525225181,0.887073944440829
0.0001,0.001,8192,dot,1,128,3,50,2,-0.4480743706226349,0.962133624613144,0.8828778739188781,0.8334488194286388,0.97052575677111,0.6084585390826818,0.889669235151566
0.0001,0.001,8192,dot,1,64,4,50,2,-0.4117581844329834,0.9731168122270742,0.8940784302448554,0.8542729531046047,0.9799699061780845,0.6182919110226175,0.8931408845634086
